chrom, mid , last_posinvariant_count, invariant_num_hom_ref, invariant_num_het, invariant_no_data, invariant_avg_depth, invariant_num_hom_alt, variant_count, variant_num_hom_ref, variant_num_het, variant_no_data, variant_avg_depth, variant_num_hom_alt, 
pseudo20, 370000.0, 379999, 19849.0, 0.0, 0.0, 0.0, 255858.0, 0.0, 62.0, 1488.0, 266.0, 0.0, 835.0, 203.0, 
pseudo20, 390000.0, 399999, 19860.0, 0.0, 0.0, 0.0, 254016.0, 0.0, 40.0, 944.0, 149.0, 0.0, 529.0, 139.0, 
pseudo20, 410000.0, 419999, 17777.0, 0.0, 0.0, 0.0, 228994.0, 0.0, 393.0, 7967.0, 2467.0, 0.0, 5808.0, 850.0, 
pseudo20, 430000.0, 439999, 18831.0, 0.0, 0.0, 0.0, 250991.0, 0.0, 427.0, 8636.0, 2853.0, 0.0, 6638.0, 711.0, 
pseudo20, 450000.0, 459999, 17551.0, 0.0, 0.0, 0.0, 221104.0, 0.0, 250.0, 5789.0, 1137.0, 0.0, 3269.0, 513.0, 
pseudo20, 470000.0, 479999, 12989.0, 0.0, 0.0, 0.0, 162950.0, 0.0, 84.0, 2100.0, 233.0, 0.0, 1106.0, 169.0, 
pseudo20, 490000.0, 499999, 19183.0, 0.0, 0.0, 0.0, 246417.0, 0.0, 420.0, 9609.0, 2001.0, 0.0, 5600.0, 1301.0, 
pseudo20, 510000.0, 519999, 16006.0, 0.0, 0.0, 0.0, 198394.0, 0.0, 518.0, 11159.0, 2700.0, 0.0, 7312.0, 973.0, 
pseudo20, 530000.0, 539999, 18463.0, 0.0, 0.0, 0.0, 223101.0, 0.0, 380.0, 8223.0, 1799.0, 0.0, 4849.0, 645.0, 
pseudo20, 550000.0, 549383, 8773.0, 0.0, 0.0, 0.0, 106066.0, 0.0, 185.0, 4112.0, 880.0, 0.0, 2397.0, 496.0, 
pseudo20, 570000.0, 549383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 590000.0, 599999, 35968.0, 0.0, 0.0, 0.0, 448260.0, 0.0, 865.0, 17476.0, 5566.0, 0.0, 12041.0, 1923.0, 
pseudo20, 610000.0, 619999, 17052.0, 0.0, 0.0, 0.0, 200786.0, 0.0, 494.0, 10306.0, 2613.0, 0.0, 6314.0, 1182.0, 
pseudo20, 630000.0, 639999, 18553.0, 0.0, 0.0, 0.0, 220138.0, 0.0, 198.0, 4300.0, 1038.0, 0.0, 2536.0, 626.0, 
pseudo20, 650000.0, 659999, 18636.0, 0.0, 0.0, 0.0, 221563.0, 0.0, 84.0, 2079.0, 193.0, 0.0, 1059.0, 267.0, 
pseudo20, 670000.0, 679999, 19132.0, 0.0, 0.0, 0.0, 236077.0, 0.0, 161.0, 3878.0, 410.0, 0.0, 2033.0, 382.0, 
pseudo20, 690000.0, 691831, 11300.0, 0.0, 0.0, 0.0, 130402.0, 0.0, 150.0, 3616.0, 351.0, 0.0, 1819.0, 290.0, 
pseudo20, 710000.0, 691831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 730000.0, 739999, 27512.0, 0.0, 0.0, 0.0, 317324.0, 0.0, 99.0, 2378.0, 314.0, 0.0, 1214.0, 182.0, 
pseudo20, 750000.0, 759999, 19330.0, 0.0, 0.0, 0.0, 221191.0, 0.0, 61.0, 1429.0, 225.0, 0.0, 727.0, 98.0, 
pseudo20, 770000.0, 779999, 17542.0, 0.0, 0.0, 0.0, 198382.0, 0.0, 71.0, 1762.0, 194.0, 0.0, 876.0, 188.0, 
pseudo20, 790000.0, 799999, 18920.0, 0.0, 0.0, 0.0, 216748.0, 0.0, 120.0, 2658.0, 527.0, 0.0, 1443.0, 147.0, 
pseudo20, 810000.0, 819999, 19352.0, 0.0, 0.0, 0.0, 219811.0, 0.0, 72.0, 1803.0, 221.0, 0.0, 867.0, 83.0, 
pseudo20, 830000.0, 839999, 18620.0, 0.0, 0.0, 0.0, 201657.0, 0.0, 444.0, 9990.0, 1437.0, 0.0, 5197.0, 468.0, 
pseudo20, 850000.0, 859999, 12365.0, 0.0, 0.0, 0.0, 135273.0, 0.0, 76.0, 1626.0, 276.0, 0.0, 893.0, 147.0, 
pseudo20, 870000.0, 879999, 19545.0, 0.0, 0.0, 0.0, 207025.0, 0.0, 281.0, 5729.0, 997.0, 0.0, 3220.0, 307.0, 
pseudo20, 890000.0, 899999, 18823.0, 0.0, 0.0, 0.0, 203661.0, 0.0, 343.0, 8012.0, 1109.0, 0.0, 3977.0, 135.0, 
pseudo20, 910000.0, 919999, 16663.0, 0.0, 0.0, 0.0, 180874.0, 0.0, 173.0, 3778.0, 584.0, 0.0, 2072.0, 331.0, 
pseudo20, 930000.0, 939713, 14726.0, 0.0, 0.0, 0.0, 158707.0, 0.0, 171.0, 3229.0, 1049.0, 0.0, 2075.0, 107.0, 
pseudo20, 950000.0, 939713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 970000.0, 979999, 36490.0, 0.0, 0.0, 0.0, 421628.0, 0.0, 182.0, 4180.0, 616.0, 0.0, 2220.0, 451.0, 
pseudo20, 990000.0, 999999, 17550.0, 0.0, 0.0, 0.0, 207562.0, 0.0, 371.0, 9110.0, 1615.0, 0.0, 4732.0, 635.0, 
pseudo20, 1010000.0, 1019999, 19440.0, 0.0, 0.0, 0.0, 230662.0, 0.0, 133.0, 3116.0, 560.0, 0.0, 1644.0, 257.0, 
pseudo20, 1030000.0, 1039999, 15272.0, 0.0, 0.0, 0.0, 180052.0, 0.0, 56.0, 1251.0, 298.0, 0.0, 695.0, 130.0, 
pseudo20, 1050000.0, 1043485, 3459.0, 0.0, 0.0, 0.0, 40658.0, 0.0, 7.0, 144.0, 25.0, 0.0, 83.0, 21.0, 
pseudo20, 1070000.0, 1043485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1090000.0, 1099999, 34177.0, 0.0, 0.0, 0.0, 409609.0, 0.0, 222.0, 5570.0, 799.0, 0.0, 2798.0, 229.0, 
pseudo20, 1110000.0, 1119999, 11141.0, 0.0, 0.0, 0.0, 128681.0, 0.0, 38.0, 871.0, 147.0, 0.0, 464.0, 107.0, 
pseudo20, 1130000.0, 1139999, 17367.0, 0.0, 0.0, 0.0, 205753.0, 0.0, 462.0, 11989.0, 335.0, 0.0, 5763.0, 804.0, 
pseudo20, 1150000.0, 1159999, 16718.0, 0.0, 0.0, 0.0, 198414.0, 0.0, 395.0, 10897.0, 132.0, 0.0, 5026.0, 731.0, 
pseudo20, 1170000.0, 1179999, 11861.0, 0.0, 0.0, 0.0, 137934.0, 0.0, 61.0, 1452.0, 193.0, 0.0, 748.0, 112.0, 
pseudo20, 1190000.0, 1199999, 16395.0, 0.0, 0.0, 0.0, 198943.0, 0.0, 171.0, 4574.0, 486.0, 0.0, 2200.0, 138.0, 
pseudo20, 1210000.0, 1219999, 17154.0, 0.0, 0.0, 0.0, 200861.0, 0.0, 154.0, 3692.0, 571.0, 0.0, 1932.0, 292.0, 
pseudo20, 1230000.0, 1239999, 16109.0, 0.0, 0.0, 0.0, 185781.0, 0.0, 86.0, 1921.0, 423.0, 0.0, 1050.0, 108.0, 
pseudo20, 1250000.0, 1259999, 17626.0, 0.0, 0.0, 0.0, 202903.0, 0.0, 103.0, 2342.0, 459.0, 0.0, 1264.0, 192.0, 
pseudo20, 1270000.0, 1279999, 18981.0, 0.0, 0.0, 0.0, 218949.0, 0.0, 235.0, 4986.0, 1378.0, 0.0, 2859.0, 394.0, 
pseudo20, 1290000.0, 1299999, 19001.0, 0.0, 0.0, 0.0, 215959.0, 0.0, 81.0, 1620.0, 387.0, 0.0, 965.0, 207.0, 
pseudo20, 1310000.0, 1319194, 17912.0, 0.0, 0.0, 0.0, 204635.0, 0.0, 54.0, 1164.0, 265.0, 0.0, 675.0, 142.0, 
pseudo20, 1330000.0, 1319194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1350000.0, 1359788, 22669.0, 0.0, 0.0, 0.0, 252387.0, 0.0, 106.0, 2347.0, 416.0, 0.0, 1261.0, 117.0, 
pseudo20, 1370000.0, 1359788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1390000.0, 1399999, 29097.0, 0.0, 0.0, 0.0, 332854.0, 0.0, 157.0, 3790.0, 367.0, 0.0, 1941.0, 264.0, 
pseudo20, 1410000.0, 1419999, 19202.0, 0.0, 0.0, 0.0, 225722.0, 0.0, 98.0, 2341.0, 236.0, 0.0, 1213.0, 249.0, 
pseudo20, 1430000.0, 1434459, 12431.0, 0.0, 0.0, 0.0, 139865.0, 0.0, 95.0, 2192.0, 328.0, 0.0, 1151.0, 131.0, 
pseudo20, 1450000.0, 1434459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1470000.0, 1479999, 34448.0, 0.0, 0.0, 0.0, 397170.0, 0.0, 178.0, 3313.0, 1546.0, 0.0, 2383.0, 308.0, 
pseudo20, 1490000.0, 1499999, 19134.0, 0.0, 0.0, 0.0, 224210.0, 0.0, 196.0, 4415.0, 777.0, 0.0, 2404.0, 476.0, 
pseudo20, 1510000.0, 1519999, 19306.0, 0.0, 0.0, 0.0, 226382.0, 0.0, 57.0, 1323.0, 145.0, 0.0, 706.0, 194.0, 
pseudo20, 1530000.0, 1539999, 18217.0, 0.0, 0.0, 0.0, 207888.0, 0.0, 78.0, 1751.0, 256.0, 0.0, 965.0, 252.0, 
pseudo20, 1550000.0, 1559999, 15980.0, 0.0, 0.0, 0.0, 181519.0, 0.0, 147.0, 3370.0, 385.0, 0.0, 1799.0, 295.0, 
pseudo20, 1570000.0, 1579999, 16442.0, 0.0, 0.0, 0.0, 197581.0, 0.0, 68.0, 1463.0, 266.0, 0.0, 864.0, 255.0, 
pseudo20, 1590000.0, 1599999, 18505.0, 0.0, 0.0, 0.0, 215060.0, 0.0, 117.0, 2695.0, 508.0, 0.0, 1451.0, 204.0, 
pseudo20, 1610000.0, 1619999, 18570.0, 0.0, 0.0, 0.0, 228743.0, 0.0, 93.0, 2372.0, 241.0, 0.0, 1190.0, 250.0, 
pseudo20, 1630000.0, 1639999, 16398.0, 0.0, 0.0, 0.0, 198599.0, 0.0, 100.0, 2359.0, 352.0, 0.0, 1291.0, 355.0, 
pseudo20, 1650000.0, 1659641, 16895.0, 0.0, 0.0, 0.0, 200432.0, 0.0, 63.0, 1406.0, 187.0, 0.0, 778.0, 240.0, 
pseudo20, 1670000.0, 1659641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1690000.0, 1699999, 33405.0, 0.0, 0.0, 0.0, 399523.0, 0.0, 163.0, 3745.0, 412.0, 0.0, 2000.0, 449.0, 
pseudo20, 1710000.0, 1719999, 18683.0, 0.0, 0.0, 0.0, 221485.0, 0.0, 87.0, 2054.0, 155.0, 0.0, 1078.0, 210.0, 
pseudo20, 1730000.0, 1739999, 13827.0, 0.0, 0.0, 0.0, 162699.0, 0.0, 53.0, 1135.0, 144.0, 0.0, 657.0, 233.0, 
pseudo20, 1750000.0, 1759999, 17616.0, 0.0, 0.0, 0.0, 208850.0, 0.0, 128.0, 2828.0, 441.0, 0.0, 1574.0, 279.0, 
pseudo20, 1770000.0, 1779999, 17534.0, 0.0, 0.0, 0.0, 210409.0, 0.0, 78.0, 1862.0, 221.0, 0.0, 977.0, 209.0, 
pseudo20, 1790000.0, 1799999, 13122.0, 0.0, 0.0, 0.0, 157381.0, 0.0, 53.0, 1313.0, 162.0, 0.0, 678.0, 83.0, 
pseudo20, 1810000.0, 1819999, 19756.0, 0.0, 0.0, 0.0, 243529.0, 0.0, 140.0, 2793.0, 1398.0, 0.0, 2147.0, 85.0, 
pseudo20, 1830000.0, 1839999, 18459.0, 0.0, 0.0, 0.0, 223470.0, 0.0, 57.0, 1473.0, 181.0, 0.0, 725.0, 53.0, 
pseudo20, 1850000.0, 1859617, 18921.0, 0.0, 0.0, 0.0, 229694.0, 0.0, 135.0, 3240.0, 486.0, 0.0, 1703.0, 133.0, 
pseudo20, 1870000.0, 1859617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1890000.0, 1899999, 36332.0, 0.0, 0.0, 0.0, 438131.0, 0.0, 130.0, 3281.0, 313.0, 0.0, 1634.0, 213.0, 
pseudo20, 1910000.0, 1919932, 19596.0, 0.0, 0.0, 0.0, 237329.0, 0.0, 205.0, 5009.0, 511.0, 0.0, 2586.0, 415.0, 
pseudo20, 1930000.0, 1919932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 1950000.0, 1959999, 35515.0, 0.0, 0.0, 0.0, 417831.0, 0.0, 182.0, 4408.0, 446.0, 0.0, 2263.0, 363.0, 
pseudo20, 1970000.0, 1979999, 19626.0, 0.0, 0.0, 0.0, 229727.0, 0.0, 124.0, 2972.0, 328.0, 0.0, 1516.0, 118.0, 
pseudo20, 1990000.0, 1999999, 19288.0, 0.0, 0.0, 0.0, 239365.0, 0.0, 307.0, 3834.0, 4658.0, 0.0, 5157.0, 483.0, 
pseudo20, 2010000.0, 2019999, 17906.0, 0.0, 0.0, 0.0, 205359.0, 0.0, 157.0, 3254.0, 546.0, 0.0, 1897.0, 551.0, 
pseudo20, 2030000.0, 2035539, 15284.0, 0.0, 0.0, 0.0, 184228.0, 0.0, 84.0, 1637.0, 459.0, 0.0, 1065.0, 278.0, 
pseudo20, 2050000.0, 2035539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2070000.0, 2079999, 33939.0, 0.0, 0.0, 0.0, 391861.0, 0.0, 359.0, 8278.0, 727.0, 0.0, 4432.0, 911.0, 
pseudo20, 2090000.0, 2099999, 19518.0, 0.0, 0.0, 0.0, 221459.0, 0.0, 277.0, 6716.0, 531.0, 0.0, 3362.0, 624.0, 
pseudo20, 2110000.0, 2119999, 16767.0, 0.0, 0.0, 0.0, 193161.0, 0.0, 104.0, 2491.0, 267.0, 0.0, 1278.0, 199.0, 
pseudo20, 2130000.0, 2139999, 19781.0, 0.0, 0.0, 0.0, 232483.0, 0.0, 116.0, 2506.0, 459.0, 0.0, 1407.0, 362.0, 
pseudo20, 2150000.0, 2159999, 19879.0, 0.0, 0.0, 0.0, 232261.0, 0.0, 59.0, 1325.0, 272.0, 0.0, 734.0, 121.0, 
pseudo20, 2170000.0, 2179999, 19610.0, 0.0, 0.0, 0.0, 236653.0, 0.0, 70.0, 1746.0, 209.0, 0.0, 898.0, 138.0, 
pseudo20, 2190000.0, 2199999, 17445.0, 0.0, 0.0, 0.0, 204782.0, 0.0, 118.0, 2900.0, 375.0, 0.0, 1472.0, 267.0, 
pseudo20, 2210000.0, 2219999, 19768.0, 0.0, 0.0, 0.0, 238554.0, 0.0, 158.0, 3971.0, 486.0, 0.0, 1987.0, 259.0, 
pseudo20, 2230000.0, 2239999, 18045.0, 0.0, 0.0, 0.0, 216178.0, 0.0, 114.0, 2380.0, 726.0, 0.0, 1453.0, 119.0, 
pseudo20, 2250000.0, 2259999, 10084.0, 0.0, 0.0, 0.0, 115152.0, 0.0, 76.0, 1849.0, 170.0, 0.0, 934.0, 84.0, 
pseudo20, 2270000.0, 2279999, 19065.0, 0.0, 0.0, 0.0, 219502.0, 0.0, 56.0, 1364.0, 147.0, 0.0, 683.0, 67.0, 
pseudo20, 2290000.0, 2295183, 14453.0, 0.0, 0.0, 0.0, 188353.0, 0.0, 321.0, 3647.0, 4947.0, 0.0, 5057.0, 899.0, 
pseudo20, 2310000.0, 2295183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2330000.0, 2339999, 31597.0, 0.0, 0.0, 0.0, 354853.0, 0.0, 277.0, 6294.0, 633.0, 0.0, 3290.0, 837.0, 
pseudo20, 2350000.0, 2359999, 18051.0, 0.0, 0.0, 0.0, 214218.0, 0.0, 180.0, 4352.0, 446.0, 0.0, 2214.0, 304.0, 
pseudo20, 2370000.0, 2379999, 16450.0, 0.0, 0.0, 0.0, 199638.0, 0.0, 106.0, 2372.0, 562.0, 0.0, 1369.0, 220.0, 
pseudo20, 2390000.0, 2399999, 18894.0, 0.0, 0.0, 0.0, 229283.0, 0.0, 156.0, 3437.0, 425.0, 0.0, 2067.0, 510.0, 
pseudo20, 2410000.0, 2419999, 11971.0, 0.0, 0.0, 0.0, 139061.0, 0.0, 53.0, 1203.0, 151.0, 0.0, 656.0, 132.0, 
pseudo20, 2430000.0, 2439999, 16270.0, 0.0, 0.0, 0.0, 193965.0, 0.0, 216.0, 5389.0, 390.0, 0.0, 2745.0, 290.0, 
pseudo20, 2450000.0, 2459999, 14575.0, 0.0, 0.0, 0.0, 189823.0, 0.0, 469.0, 10381.0, 2866.0, 0.0, 6781.0, 1092.0, 
pseudo20, 2470000.0, 2479999, 19447.0, 0.0, 0.0, 0.0, 244420.0, 0.0, 309.0, 7741.0, 844.0, 0.0, 4053.0, 635.0, 
pseudo20, 2490000.0, 2479999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2510000.0, 2519999, 32383.0, 0.0, 0.0, 0.0, 434772.0, 0.0, 415.0, 6631.0, 4865.0, 0.0, 6551.0, 1111.0, 
pseudo20, 2530000.0, 2539999, 11504.0, 0.0, 0.0, 0.0, 137570.0, 0.0, 95.0, 1892.0, 501.0, 0.0, 1210.0, 431.0, 
pseudo20, 2550000.0, 2559999, 16033.0, 0.0, 0.0, 0.0, 194139.0, 0.0, 73.0, 1776.0, 196.0, 0.0, 946.0, 225.0, 
pseudo20, 2570000.0, 2579999, 16995.0, 0.0, 0.0, 0.0, 206144.0, 0.0, 46.0, 1063.0, 137.0, 0.0, 579.0, 225.0, 
pseudo20, 2590000.0, 2580868, 842.0, 0.0, 0.0, 0.0, 10396.0, 0.0, 3.0, 88.0, 2.0, 0.0, 43.0, 2.0, 
pseudo20, 2610000.0, 2580868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2630000.0, 2580868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2650000.0, 2659999, 27107.0, 0.0, 0.0, 0.0, 349298.0, 0.0, 1305.0, 38410.0, 1478.0, 0.0, 17933.0, 1040.0, 
pseudo20, 2670000.0, 2677366, 15895.0, 0.0, 0.0, 0.0, 204163.0, 0.0, 266.0, 7583.0, 551.0, 0.0, 3663.0, 158.0, 
pseudo20, 2690000.0, 2677366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2710000.0, 2719999, 30267.0, 0.0, 0.0, 0.0, 382371.0, 0.0, 185.0, 4326.0, 929.0, 0.0, 2412.0, 321.0, 
pseudo20, 2730000.0, 2739999, 18922.0, 0.0, 0.0, 0.0, 237215.0, 0.0, 149.0, 3651.0, 550.0, 0.0, 1963.0, 353.0, 
pseudo20, 2750000.0, 2759078, 14400.0, 0.0, 0.0, 0.0, 185574.0, 0.0, 65.0, 1673.0, 282.0, 0.0, 886.0, 113.0, 
pseudo20, 2770000.0, 2759078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 2790000.0, 2799999, 34750.0, 0.0, 0.0, 0.0, 539658.0, 0.0, 1399.0, 22633.0, 18089.0, 0.0, 24401.0, 949.0, 
pseudo20, 2810000.0, 2819999, 18423.0, 0.0, 0.0, 0.0, 258454.0, 0.0, 439.0, 8601.0, 3327.0, 0.0, 6825.0, 781.0, 
pseudo20, 2830000.0, 2839999, 16107.0, 0.0, 0.0, 0.0, 244023.0, 0.0, 847.0, 14301.0, 8593.0, 0.0, 13887.0, 361.0, 
pseudo20, 2850000.0, 2859999, 11193.0, 0.0, 0.0, 0.0, 172290.0, 0.0, 460.0, 7653.0, 5515.0, 0.0, 7972.0, 637.0, 
pseudo20, 2870000.0, 2879999, 18215.0, 0.0, 0.0, 0.0, 251791.0, 0.0, 544.0, 7304.0, 7922.0, 0.0, 8481.0, 1408.0, 
pseudo20, 2890000.0, 2899999, 15009.0, 0.0, 0.0, 0.0, 185192.0, 0.0, 434.0, 5878.0, 4629.0, 0.0, 5509.0, 943.0, 
pseudo20, 2910000.0, 2919999, 15977.0, 0.0, 0.0, 0.0, 219128.0, 0.0, 82.0, 1838.0, 583.0, 0.0, 1349.0, 112.0, 
pseudo20, 2930000.0, 2939999, 18198.0, 0.0, 0.0, 0.0, 232022.0, 0.0, 147.0, 3410.0, 660.0, 0.0, 1923.0, 431.0, 
pseudo20, 2950000.0, 2959999, 17447.0, 0.0, 0.0, 0.0, 226190.0, 0.0, 76.0, 1539.0, 345.0, 0.0, 1030.0, 550.0, 
pseudo20, 2970000.0, 2979999, 17573.0, 0.0, 0.0, 0.0, 226071.0, 0.0, 92.0, 2163.0, 410.0, 0.0, 1254.0, 265.0, 
pseudo20, 2990000.0, 2993433, 13089.0, 0.0, 0.0, 0.0, 169249.0, 0.0, 39.0, 923.0, 189.0, 0.0, 513.0, 111.0, 
pseudo20, 3010000.0, 2993433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo20, 3030000.0, 3039999, 25873.0, 0.0, 0.0, 0.0, 330165.0, 0.0, 158.0, 4007.0, 421.0, 0.0, 2106.0, 427.0, 
pseudo20, 3050000.0, 3059999, 16226.0, 0.0, 0.0, 0.0, 221358.0, 0.0, 70.0, 1877.0, 191.0, 0.0, 1009.0, 179.0, 
pseudo20, 3070000.0, 3079999, 19806.0, 0.0, 0.0, 0.0, 260249.0, 0.0, 51.0, 1294.0, 220.0, 0.0, 697.0, 113.0, 
pseudo20, 3090000.0, 3099999, 18622.0, 0.0, 0.0, 0.0, 257414.0, 0.0, 86.0, 2343.0, 258.0, 0.0, 1245.0, 238.0, 
pseudo20, 3110000.0, 3119999, 18141.0, 0.0, 0.0, 0.0, 236618.0, 0.0, 62.0, 1357.0, 322.0, 0.0, 826.0, 156.0, 
pseudo20, 3130000.0, 3139999, 19858.0, 0.0, 0.0, 0.0, 276815.0, 0.0, 83.0, 1875.0, 443.0, 0.0, 1172.0, 348.0, 
pseudo20, 3150000.0, 3159999, 19661.0, 0.0, 0.0, 0.0, 280793.0, 0.0, 35.0, 784.0, 297.0, 0.0, 553.0, 52.0, 
pseudo20, 3170000.0, 3177685, 14459.0, 0.0, 0.0, 0.0, 207548.0, 0.0, 169.0, 4075.0, 790.0, 0.0, 2482.0, 599.0, 
pseudo21, 10000.0, 19999, 19517.0, 0.0, 0.0, 0.0, 272061.0, 0.0, 338.0, 8632.0, 1379.0, 0.0, 4850.0, 1113.0, 
pseudo21, 30000.0, 39999, 18404.0, 0.0, 0.0, 0.0, 245608.0, 0.0, 59.0, 1389.0, 311.0, 0.0, 794.0, 99.0, 
pseudo21, 50000.0, 59999, 18089.0, 0.0, 0.0, 0.0, 233853.0, 0.0, 73.0, 1913.0, 266.0, 0.0, 993.0, 101.0, 
pseudo21, 70000.0, 79999, 17389.0, 0.0, 0.0, 0.0, 219105.0, 0.0, 24.0, 648.0, 63.0, 0.0, 310.0, 49.0, 
pseudo21, 90000.0, 86393, 6329.0, 0.0, 0.0, 0.0, 76430.0, 0.0, 17.0, 422.0, 84.0, 0.0, 226.0, 27.0, 
pseudo21, 110000.0, 86393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo21, 130000.0, 139999, 34273.0, 0.0, 0.0, 0.0, 426835.0, 0.0, 307.0, 6760.0, 1051.0, 0.0, 3771.0, 1503.0, 
pseudo21, 150000.0, 159071, 18974.0, 0.0, 0.0, 0.0, 236097.0, 0.0, 47.0, 1206.0, 172.0, 0.0, 607.0, 66.0, 
pseudo21, 170000.0, 159071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo21, 190000.0, 190105, 27551.0, 0.0, 0.0, 0.0, 336940.0, 0.0, 791.0, 21887.0, 2016.0, 0.0, 10336.0, 136.0, 
pseudo21, 210000.0, 190105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
pseudo21, 230000.0, 239999, 32606.0, 0.0, 0.0, 0.0, 387957.0, 0.0, 108.0, 2679.0, 382.0, 0.0, 1369.0, 163.0, 
pseudo21, 250000.0, 259999, 17083.0, 0.0, 0.0, 0.0, 195260.0, 0.0, 104.0, 2569.0, 324.0, 0.0, 1297.0, 43.0, 
pseudo21, 270000.0, 279999, 16920.0, 0.0, 0.0, 0.0, 197628.0, 0.0, 63.0, 1518.0, 278.0, 0.0, 796.0, 94.0, 
pseudo21, 290000.0, 299999, 19211.0, 0.0, 0.0, 0.0, 229615.0, 0.0, 103.0, 2461.0, 260.0, 0.0, 1267.0, 108.0, 
pseudo21, 310000.0, 319999, 19383.0, 0.0, 0.0, 0.0, 230769.0, 0.0, 63.0, 1581.0, 189.0, 0.0, 778.0, 129.0, 
pseudo21, 330000.0, 339999, 17936.0, 0.0, 0.0, 0.0, 209862.0, 0.0, 60.0, 1525.0, 171.0, 0.0, 756.0, 89.0, 
pseudo21, 350000.0, 359999, 17073.0, 0.0, 0.0, 0.0, 190614.0, 0.0, 74.0, 1816.0, 122.0, 0.0, 895.0, 124.0, 
pseudo21, 370000.0, 379999, 16692.0, 0.0, 0.0, 0.0, 191715.0, 0.0, 82.0, 1759.0, 369.0, 0.0, 1067.0, 153.0, 
pseudo21, 390000.0, 399999, 17805.0, 0.0, 0.0, 0.0, 211947.0, 0.0, 168.0, 3679.0, 706.0, 0.0, 2215.0, 425.0, 
pseudo21, 410000.0, 419999, 17361.0, 0.0, 0.0, 0.0, 234334.0, 0.0, 146.0, 2786.0, 1351.0, 0.0, 2538.0, 284.0, 
pseudo21, 430000.0, 439999, 19662.0, 0.0, 0.0, 0.0, 242563.0, 0.0, 94.0, 2415.0, 229.0, 0.0, 1217.0, 244.0, 
pseudo21, 450000.0, 459999, 19446.0, 0.0, 0.0, 0.0, 235679.0, 0.0, 73.0, 1621.0, 338.0, 0.0, 898.0, 184.0, 
pseudo21, 470000.0, 479999, 17622.0, 0.0, 0.0, 0.0, 212349.0, 0.0, 79.0, 1876.0, 352.0, 0.0, 992.0, 177.0, 
pseudo21, 490000.0, 499999, 19817.0, 0.0, 0.0, 0.0, 243746.0, 0.0, 73.0, 1651.0, 340.0, 0.0, 926.0, 220.0, 
pseudo21, 510000.0, 519559, 18859.0, 0.0, 0.0, 0.0, 229167.0, 0.0, 45.0, 1105.0, 133.0, 0.0, 582.0, 154.0, 
